domestic_revenue,foreign_revenue,genre,release_year,worldwide_revenue
0.0,14817006.0,"Action, Animation, Adventure",2003,14817006.0
7007149.0,7769611.0,"Animation, Comedy, Drama",2003,14776760.0
1151941.0,13535226.0,"Drama, Comedy, Romance",2003,14687167.0
14195227.0,195102.0,"Drama, Comedy, Romance",2003,14390329.0
0.0,14117202.0,Comedy,2003,14117202.0
4593598.0,9292204.0,"Documentary, Action, Adventure, Drama",2003,13885802.0
10249719.0,3568462.0,"Horror, Action, Thriller",2003,13818181.0
3212310.0,10372765.0,"Drama, Comedy, Romance",2003,13585075.0
1991922.0,11208319.0,"Comedy, Drama, Romance",2003,13200241.0
5109226.0,7956091.0,"Comedy, Drama",2003,13065317.0
0.0,13022862.0,"Action, Drama, Horror",2003,13022862.0
9081057.0,3910939.0,"Drama, Romance, Comedy",2003,12991996.0
12882934.0,41002.0,"Drama, History, War",2003,12923936.0
227986.0,12443320.0,"Drama, Comedy, Romance",2003,12671306.0
6130049.0,6531140.0,"Comedy, Romance",2003,12661189.0
9354342.0,3149696.0,"Drama, Comedy",2003,12504038.0
2823890.0,9540946.0,Drama,2003,12364836.0
671372.0,11496860.0,"Science Fiction, Action, Adventure",2003,12168232.0
9250301.0,2900000.0,"Crime, Drama, Thriller, Action",2003,12150301.0
4430101.0,7274901.0,"Drama, Romance, Adventure, War",2003,11705002.0
0.0,11289473.0,Comedy,2003,11289473.0
0.0,11067556.0,"Adventure, Science Fiction, Action",2003,11067556.0
0.0,10724345.0,"Action, Fantasy, Adventure, Science Fiction",2003,10724345.0
8291572.0,2173216.0,"Romance, Drama",2003,10464788.0
0.0,10395779.0,"Comedy, Drama",2003,10395779.0
4601043.0,5527917.0,Drama,2003,10128960.0
0.0,10029866.0,"Comedy, Drama",2003,10029866.0
1266955.0,8745067.0,"Crime, Drama",2003,10012022.0
400948.0,9326006.0,"Drama, Romance",2003,9726954.0
6751389.0,2887000.0,"Adventure, Drama, Family",2003,9638389.0
1571504.0,7868156.0,"Drama, Crime, Thriller",2003,9439660.0
0.0,9378807.0,"Comedy, Drama, Family",2003,9378807.0
830292.0,8022471.0,"Comedy, Romance",2003,8852763.0
2380788.0,6461132.0,Drama,2003,8841920.0
25611.0,8760119.0,"Comedy, Romance",2003,8785730.0
0.0,8755325.0,"Comedy, Romance",2003,8755325.0
441426807.0,487534523.0,"Animation, Family, Comedy, Fantasy, Adventure, Romance",2004,928974162.0
249541069.0,546093000.0,"Adventure, Fantasy",2004,795634069.0
373585825.0,410180516.0,"Action, Adventure, Science Fiction",2004,783766341.0
261441092.0,370001000.0,"Action, Adventure, Animation, Family",2004,631442092.0
370274604.0,241212132.0,Drama,2004,611490759.0
186740799.0,365898772.0,"Action, Adventure, Science Fiction, Thriller",2004,552639571.0
279261160.0,243396776.0,"Comedy, Romance",2004,522657936.0
133378256.0,364031596.0,"Adventure, History, War",2004,497409852.0
160861908.0,213721971.0,"Animation, Action, Comedy, Family",2004,374583879.0
125544280.0,237200000.0,"Thriller, Crime",2004,362744280.0
144801023.0,208332875.0,"Action, Science Fiction",2004,353133898.0
173008894.0,174503424.0,"Adventure, Action, Thriller, Mystery",2004,347512318.0
120177084.0,179980554.0,"Horror, Adventure, Action",2004,300157638.0
176241941.0,114391481.0,"Action, Drama, Thriller",2004,290633422.0
162775358.0,123225147.0,"Animation, Adventure, Family, Fantasy",2004,286000505.0
40226215.0,224900703.0,"Comedy, Romance",2004,265126918.0
4711096.0,230473014.0,"Fantasy, Animation, Adventure",2004,235184110.0
119194771.0,103252111.0,Documentary,2004,222446882.0
101005703.0,119234222.0,"Drama, Crime, Thriller",2004,220240655.0
77872883.0,140812724.0,"Comedy, Drama",2004,218685607.0
100492203.0,116271443.0,Drama,2004,216763646.0
102610330.0,111109612.0,Drama,2004,213719942.0
118634549.0,92833686.0,"Adventure, Comedy, Family",2004,211468235.0
51882244.0,151685613.0,"Adventure, War, History, Action, Drama",2004,203567857.0
75369589.0,127802828.0,"Comedy, Family",2004,203172417.0
120908074.0,77505354.0,"Comedy, Romance",2004,198413428.0
110359362.0,76921753.0,"Horror, Mystery, Thriller",2004,187281115.0
84216833.0,97000000.0,"Mystery, Fantasy, Adventure, Comedy",2004,181216833.0
88097164.0,90214565.0,"Comedy, Romance",2004,178311729.0
80282231.0,97144859.0,"Adventure, Science Fiction, Action, Horror",2004,177427090.0
88237754.0,82030996.0,"Comedy, Crime",2004,170268750.0
57890460.0,112238000.0,"Drama, Romance, Comedy",2004,170128460.0
114326736.0,54096491.0,Comedy,2004,168423227.0
34297191.0,133001001.0,"War, History, Action, Adventure, Drama, Romance",2004,167298192.0
51268815.0,103380072.0,"Thriller, Drama, Romance",2004,154648887.0
66208183.0,87908613.0,"Action, Crime, Thriller",2004,154116796.0
50030461.0,95327601.0,"Animation, Family",2004,145358062.0
85417988.0,54775005.0,"Family, Animation, Comedy, Fantasy, Adventure",2004,140193212.0
95170481.0,39564000.0,"Comedy, Drama, Family, Romance",2004,134734481.0
52411906.0,79472029.0,"Action, Horror, Science Fiction",2004,131883935.0
77911774.0,52923078.0,"Action, Drama, Thriller",2004,130834852.0
86058055.0,44067774.0,"Drama, Comedy",2004,130135898.0
51201453.0,78141316.0,"Horror, Action, Science Fiction",2004,129342769.0
75331600.0,48639776.0,"Drama, Music",2004,123971376.0
81001787.0,37085800.0,"Romance, Drama",2004,118089936.0
67133509.0,50459322.0,"Thriller, Mystery, Science Fiction, Drama, Action, Horror, Adventure",2004,117592831.0
51680613.0,64970000.0,"Drama, Fantasy",2004,116650613.0
57761012.0,58139522.0,"Action, Science Fiction",2004,115900534.0
33987757.0,81517270.0,"Drama, Romance",2004,115505027.0
70831760.0,42254715.0,"Comedy, Crime",2004,113086475.0
71503593.0,38203338.0,"Comedy, Drama, Romance",2004,109706931.0
67303450.0,40737172.0,"Western, Adventure",2004,108040622.0
59484742.0,43885385.0,"Comedy, Science Fiction, Horror",2004,103370127.0
55185045.0,47911300.0,"Horror, Mystery, Crime",2004,103096345.0
59020957.0,43257755.0,"Action, Horror, Science Fiction",2004,102278712.0
17108591.0,83803854.0,"Action, Comedy, Crime, Fantasy",2004,100912445.0
74541707.0,26030337.0,"Drama, Action, Thriller",2004,100572044.0
59623958.0,39695029.0,"Fantasy, Action",2004,99318987.0
57938693.0,38754724.0,"Science Fiction, Thriller",2004,96693728.0
73780539.0,22791941.0,"Comedy, Family",2004,96572480.0
57231747.0,39223950.0,"Comedy, Fantasy, Romance",2004,96455697.0
65955630.0,30150280.0,"Drama, Thriller, Mystery",2004,96105910.0
48022900.0,44890271.0,"Mystery, Thriller",2004,92913171.0
11050094.0,81813851.0,"Adventure, Drama, Action",2004,92863945.0
5509040.0,86672534.0,"Drama, History, War",2004,92181574.0
85288303.0,5361427.0,Comedy,2004,90650474.0
40202379.0,42200000.0,"Action, Fantasy, Crime",2004,82402379.0
2087128.0,79945006.0,Drama,2004,82032134.0
41821986.0,36288035.0,"Horror, Mystery, Thriller",2004,78110021.0
39799191.0,36866000.0,"Comedy, Crime, Thriller",2004,76665191.0
0.0,76341401.0,"Comedy, Science Fiction, Adventure",2004,76341401.0
0.0,73611055.0,"Drama, Romance",2004,73611055.0
34400301.0,38775453.0,"Science Fiction, Drama, Romance",2004,73182700.0
58169327.0,14859863.0,"Comedy, Action, Adventure, Thriller",2004,73029190.0
24008137.0,48170758.0,"Action, Adventure, Comedy",2004,72178895.0
32238923.0,38753975.0,"Adventure, Action, Horror",2004,70992898.0
51438175.0,18629734.0,"Comedy, Family, Romance",2004,70080371.0
1111061.0,68716522.0,"Action, Adventure, Drama, History, War",2004,69827583.0
6524389.0,62900000.0,"Drama, Romance, War",2004,69424389.0
65111277.0,880171.0,"Comedy, Drama",2004,65991448.0
32682342.0,32788187.0,Thriller,2004,65470529.0
64378093.0,67615.0,"Drama, History",2004,64445708.0
28331233.0,34326635.0,"Action, Comedy, Crime, Drama",2004,62657868.0
19176754.0,42995296.0,"Adventure, Drama, Family",2004,62172050.0
61255921.0,694849.0,Drama,2004,61950770.0
45806659.0,15508556.0,"Comedy, Drama, Romance",2004,61315215.0
37762677.0,20184359.0,"Mystery, Action, Thriller, Science Fiction, Adventure",2004,57947036.0
32003620.0,25674701.0,"Action, Thriller, Drama, Crime",2004,57678321.0
16781387.0,40881837.0,Drama,2004,57663224.0
46437717.0,10786173.0,"Adventure, Drama, Action, Thriller",2004,57223890.0
42726869.0,12743285.0,Comedy,2004,55470154.0
33810189.0,20889916.0,"Action, Crime, Drama",2004,54700105.0
30610863.0,24072624.0,"Drama, Thriller, Horror",2004,54683487.0
32786074.0,18040824.0,"Adventure, Action, Comedy",2004,50826898.0
40363810.0,10212995.0,"Music, Drama",2004,50576805.0
37486512.0,12232099.0,"Drama, Comedy, Romance",2004,49718611.0
48116322.0,435000.0,"Comedy, Family, Fantasy",2004,48551322.0
0.0,46616207.0,"Drama, Fantasy, Romance",2004,46616207.0
44540956.0,1577141.0,Comedy,2004,46118097.0
2104923.0,41580526.0,Drama,2004,43685449.0
17001133.0,24681104.0,"Comedy, Romance",2004,41682237.0
25198598.0,15756005.0,"Action, Adventure, Crime, Drama, Thriller",2004,40954603.0
5211842.0,35138995.0,"Drama, Crime",2004,40350837.0
152148.0,40000000.0,"Action, Thriller, Crime",2004,40152148.0
28176497.0,9490269.0,"Comedy, Romance",2004,37666766.0
26782316.0,9043000.0,"Comedy, Drama, Romance",2004,35825316.0
25268157.0,10224764.0,"Comedy, Romance, Drama",2004,35492921.0
13399812.0,21661070.0,"Comedy, Drama, Romance",2004,35060882.0
21009180.0,14012317.0,"Action, Adventure, Drama",2004,35021497.0
24020403.0,10788000.0,"Adventure, Comedy, Drama",2004,34808403.0
0.0,34337258.0,"Family, Adventure, Animation, Fantasy",2004,34337258.0
23530892.0,10351351.0,"Drama, History, War",2004,33882243.0
29331068.0,3920822.0,Comedy,2004,33251890.0
0.0,32396890.0,"Action, Adventure",2004,32396890.0
31203964.0,122219.0,"Comedy, Family",2004,31326183.0
14589444.0,15792278.0,"Comedy, Romance",2004,30381722.0
14379751.0,15740920.0,"Drama, Horror, Science Fiction, Thriller",2004,30120671.0
13542874.0,16496518.0,"Horror, Comedy",2004,30039392.0
19765868.0,9378934.0,"Animation, Fantasy, Action, Science Fiction",2004,29144802.0
23630159.0,5188836.0,"Comedy, Action, Adventure, Family, Romance",2004,28818995.0
6880917.0,21402720.0,"Action, Adventure, Comedy, Family",2004,28283637.0
14161590.0,13523426.0,"Romance, Drama",2004,27685016.0
22918387.0,4470380.0,"Family, Fantasy, Comedy",2004,27388767.0
0.0,26663978.0,"Animation, Adventure, Family",2004,26663978.0
16328471.0,9842200.0,"Comedy, Thriller, Crime",2004,26170671.0
22414961.0,3405000.0,"History, War, Drama",2004,25819961.0
17083732.0,7745912.0,"Comedy, Horror",2004,24829644.0
6605592.0,18110848.0,"Drama, Comedy, Romance",2004,24716440.0
0.0,24511116.0,"Comedy, Music",2004,24511116.0
18250550.0,5686358.0,"Comedy, Adventure",2004,23936908.0
5095038.0,18830454.0,"Drama, Mystery",2004,23925492.0
0.0,22668087.0,"Comedy, Romance",2004,22668087.0
0.0,22618511.0,"Animation, Mystery",2004,22618511.0
17771387.0,4833766.0,Comedy,2004,22605153.0
0.0,22298559.0,Drama,2004,22298559.0
21583831.0,665000.0,Documentary,2004,22248831.0
20698668.0,1336841.0,"Comedy, Romance, Drama",2004,22035509.0
0.0,21852972.0,Comedy,2004,21852972.0
21811187.0,28190.0,"Comedy, Drama",2004,21839377.0
13001257.0,8567561.0,"Drama, Mystery, Romance, Thriller",2004,21568818.0
17071962.0,4441472.0,"Comedy, Romance",2004,21513434.0
3765585.0,17652140.0,"Drama, Romance",2004,21417725.0
14071441.0,7218385.0,Comedy,2004,21289826.0
4480744.0,16668085.0,"Mystery, Thriller, Crime",2004,21148829.0
0.0,20839049.0,"Comedy, Adventure, Science Fiction",2004,20839049.0
11536423.0,9109334.0,Documentary,2004,20645757.0
0.0,20537839.0,Comedy,2004,20537839.0
6765081.0,13611994.0,"Drama, Romance",2004,20377075.0
3826280.0,16303047.0,"Comedy, Drama, Romance",2004,20129327.0
12785432.0,7286740.0,"Comedy, Romance",2004,20072172.0
1444588.0,18025651.0,"Drama, Science Fiction, Romance",2004,19470239.0
16136476.0,3326709.0,"Drama, Romance",2004,19463185.0
0.0,19225992.0,"Comedy, Romance, Drama",2004,19225992.0
0.0,18922216.0,Comedy,2004,18922216.0
0.0,18758613.0,"Comedy, Music",2004,18758613.0
1737308.0,16992443.0,"Comedy, Drama",2004,18729751.0
13456633.0,5155318.0,"Drama, Music",2004,18611951.0
17669317.0,821106.0,Comedy,2004,18490423.0
10254979.0,6795038.0,Drama,2004,17050017.0
16703799.0,247903.0,"Family, Action, Adventure",2004,16951702.0
15714234.0,1082278.0,"Action, Drama, Thriller",2004,16796512.0
0.0,16367880.0,"Horror, Mystery, Fantasy",2004,16367880.0
0.0,16351134.0,"Action, Comedy",2004,16351134.0
10942306.0,5055872.0,"Documentary, Comedy, Drama",2004,15998178.0
0.0,15823762.0,"Comedy, Western, Adventure",2004,15823762.0
5820649.0,9931738.0,"Drama, Romance",2004,15758027.0
11663156.0,3462531.0,"Comedy, Romance",2004,15125687.0
0.0,14905929.0,"Adventure, Drama, Documentary",2004,14905929.0
10411980.0,4455534.0,"Music, Drama, Romance, Family",2004,14867514.0
14190750.0,631074.0,"Romance, Comedy",2004,14821824.0
0.0,14638660.0,"Drama, Mystery, Crime",2004,14638660.0
14470947.0,144152.0,Comedy,2004,14615099.0
13562325.0,931711.0,Comedy,2004,14494036.0
7739049.0,6600122.0,"Comedy, Drama, Romance",2004,14339171.0
0.0,13954476.0,"Comedy, Drama",2004,13954476.0
0.0,13844465.0,"Adventure, Comedy",2004,13844465.0
0.0,13607165.0,"Comedy, Crime",2004,13607165.0
0.0,13422333.0,"Animation, Adventure, Action",2004,13422333.0
0.0,13361623.0,"Action, Drama",2004,13361623.0
54361.0,13260693.0,Comedy,2004,13315054.0
3775283.0,9492586.0,Drama,2004,13267869.0
0.0,12991310.0,"Comedy, Drama",2004,12991310.0
6529624.0,6065006.0,"Drama, Thriller, Crime",2004,12594630.0
12264319.0,279935.0,"Comedy, Romance",2004,12544254.0
5763875.0,6756924.0,"Drama, Mystery, Thriller",2004,12520799.0
0.0,12353768.0,"Drama, Horror, Science Fiction",2004,12353768.0
12195626.0,117697.0,"Comedy, Romance",2004,12313323.0
337265.0,11733742.0,"Drama, Romance",2004,12071007.0
11814019.0,195051.0,Comedy,2004,12009070.0
2339957.0,9510257.0,"Drama, Thriller, Crime",2004,11850214.0
8725813.0,2690262.0,"Crime, Thriller",2004,11416075.0
8085771.0,3255245.0,"Comedy, Crime, Music",2004,11341016.0
0.0,11141307.0,"Comedy, Action, Animation, Adventure",2004,11141307.0
435395.0,10595466.0,"Drama, Romance",2004,11030861.0
1200216.0,9776676.0,"Action, Thriller, Science Fiction",2004,10976892.0
10391003.0,507334.0,"Comedy, Crime",2004,10898337.0
290013036.0,605908000.0,"Adventure, Fantasy",2005,895921036.0
380270577.0,469727028.0,"Adventure, Action, Science Fiction",2005,849997605.0
291710957.0,453302158.0,"Adventure, Family, Fantasy",2005,745013115.0
234280354.0,369592765.0,"Adventure, Thriller, Science Fiction",2005,603873119.0
218080025.0,338826353.0,"Adventure, Drama, Action",2005,556906378.0
193595521.0,348468325.0,"Family, Animation, Adventure, Comedy",2005,542063846.0
186336279.0,300951367.0,"Action, Comedy, Drama, Thriller",2005,487287646.0
206459076.0,268509687.0,"Adventure, Comedy, Family, Fantasy",2005,474968763.0
205343774.0,168100000.0,"Action, Crime, Drama",2005,373443774.0
179495555.0,192098655.0,"Comedy, Drama, Romance",2005,371594210.0
154696080.0,178839854.0,"Action, Fantasy, Science Fiction",2005,333535934.0
135386665.0,179046172.0,"Animation, Family, Comedy",2005,314432837.0
209255921.0,79211724.0,"Comedy, Romance",2005,288467645.0
128200012.0,134311478.0,"Animation, Comedy, Family, Science Fiction",2005,262511490.0
75976178.0,154908550.0,"Fantasy, Action, Horror",2005,230884728.0
89707299.0,133680000.0,"Thriller, Drama, Mystery",2005,223387299.0
47398413.0,170724214.0,"Drama, Action, Adventure, History, War",2005,218122627.0
110332737.0,94349162.0,"Comedy, Crime",2005,204681899.0
113086868.0,85550000.0,"Comedy, Family, Action",2005,198636868.0
56110897.0,136504080.0,"Adventure, Animation, Comedy, Family",2005,192614977.0
158119460.0,33347096.0,"Drama, Comedy",2005,191466556.0
119519402.0,67278584.0,"Drama, Music, Romance",2005,186797986.0
83043761.0,95018998.0,"Drama, Romance",2005,178062759.0
109449237.0,67929408.0,"Comedy, Romance",2005,177378645.0
76231249.0,87764700.0,"Drama, Horror, Thriller",2005,163995949.0
35818913.0,127130251.0,"Action, Thriller, Science Fiction, Adventure",2005,162949164.0
72708161.0,90236762.0,"Crime, Thriller",2005,162944923.0
57490508.0,104752454.0,"Drama, Romance, History",2005,162242962.0
74103820.0,84630000.0,"Thriller, Action, Crime",2005,158733820.0
82931301.0,72526026.0,"Romance, Comedy",2005,155457327.0
87039965.0,60708540.0,Horror,2005,147748505.0
75072454.0,70094350.0,"Crime, Drama, Horror, Thriller",2005,145166804.0
66023816.0,78123000.0,"Comedy, Family, Adventure, Fantasy, Romance",2005,144146816.0
46464023.0,95936042.0,"Action, Adventure, Western",2005,142400065.0
63313159.0,68113010.0,"Comedy, Fantasy, Romance",2005,131426169.0
47403685.0,83578444.0,"Drama, Action, History, Thriller",2005,130982129.0
82571173.0,47583395.0,"Comedy, Family, Adventure",2005,130154568.0
77437223.0,49955470.0,"Documentary, Family",2005,127392693.0
47144110.0,76132697.0,"Fantasy, Comedy, Family",2005,123276807.0
51100486.0,72104434.0,"Horror, Mystery",2005,123204920.0
38405088.0,83211467.0,"Drama, Romance",2005,121616555.0
68671925.0,50568426.0,"Action, Adventure, Comedy, Drama, Mystery",2005,119240351.0
53359111.0,63835950.0,"Romance, Fantasy, Animation",2005,117195061.0
80270227.0,30799288.0,"Comedy, Adventure, Action",2005,111069515.0
51386611.0,58626556.0,"Animation, Comedy, Family, Crime, Music",2005,110013167.0
61649911.0,46890000.0,"Romance, Drama, History",2005,108539911.0
65233369.0,42283000.0,Horror,2005,107516369.0
37916267.0,67400000.0,"Adventure, Fantasy, Action, Comedy, Thriller",2005,105316267.0
51085416.0,53393000.0,"Adventure, Comedy, Science Fiction",2005,104478416.0
68915888.0,34205578.0,"Comedy, Romance",2005,103121466.0
48318130.0,54536301.0,"Drama, Comedy, Romance, Fantasy",2005,102854431.0
48478006.0,52915563.0,"Action, Comedy",2005,101393569.0
54580300.0,43829761.0,Drama,2005,98410061.0
82674398.0,15244265.0,"Family, Adventure, Comedy, Romance",2005,97918663.0
62658220.0,34417932.0,"Drama, War",2005,97076152.0
57891803.0,38366398.0,"Thriller, Mystery",2005,96258201.0
56046979.0,39716737.0,"Comedy, Crime",2005,95763716.0
47907715.0,46076196.0,"Drama, Horror, Mystery, Thriller",2005,93983911.0
50824620.0,43150000.0,"Drama, Thriller",2005,93974620.0
60062868.0,32821561.0,"Comedy, Drama, Romance",2005,92884429.0
74494381.0,17880293.0,"Action, Crime",2005,92374674.0
56386759.0,34809660.0,"Drama, Horror, Thriller",2005,91196419.0
49772522.0,40981953.0,"Comedy, Family",2005,90754475.0
43095856.0,45987373.0,"Action, Thriller, Crime",2005,89083229.0
43000262.0,45933300.0,"Comedy, Romance",2005,88933562.0
63946815.0,22423000.0,"Adventure, Comedy, Family",2005,86369815.0
23151529.0,62487127.0,"Drama, Thriller, Crime, Romance",2005,85638656.0
32880591.0,50816882.0,"Comedy, Drama, Romance",2005,83697473.0
33579797.0,48886873.0,"Drama, Mystery, Thriller",2005,82466670.0
32116746.0,47151576.0,Science Fiction,2005,79268322.0
34639939.0,42968678.0,"Action, Thriller, Crime",2005,77608617.0
67264877.0,9404677.0,"Drama, History",2005,76669554.0
0.0,74466867.0,"Drama, History, Thriller",2005,74466867.0
53412862.0,19250061.0,"Comedy, Family, Romance",2005,72662923.0
24149632.0,48467436.0,"Crime, Drama, Thriller",2005,72617068.0
39177684.0,32814971.0,"Adventure, Family, Science Fiction",2005,71992655.0
26873932.0,44536704.0,"Action, Adventure, Crime, Thriller",2005,71410636.0
32064800.0,36701321.0,"Mystery, Horror, Thriller",2005,68766121.0
22827153.0,45110341.0,"Comedy, Drama, Romance",2005,67937494.0
46752382.0,20440477.0,"Thriller, Horror, Drama, Mystery",2005,67192859.0
29258869.0,35820235.0,"Science Fiction, Adventure, Family",2005,65079236.0
19478106.0,42268782.0,"Family, Animation, Adventure, Comedy, War",2005,61746888.0
31504633.0,29880432.0,"Drama, Thriller, Crime",2005,61385065.0
17018422.0,42963126.0,"Fantasy, Comedy, Family, Adventure",2005,59981548.0
43894863.0,14336657.0,"Romance, Comedy",2005,58231520.0
28212337.0,29859782.0,"Action, Horror, Science Fiction",2005,58072119.0
36024076.0,21455000.0,"Drama, Thriller",2005,57479076.0
26024456.0,31026597.0,"Adventure, Horror",2005,57051053.0
24409722.0,32585924.0,"Action, Fantasy, Adventure",2005,56995646.0
52842724.0,3227709.0,"Family, Comedy",2005,56070433.0
31558003.0,23083188.0,"Drama, History",2005,54641191.0
25874337.0,27447336.0,"Science Fiction, Action, Thriller",2005,53321673.0
18098433.0,34760000.0,"Family, Animation, Comedy, Fantasy",2005,52858433.0
26850426.0,25313590.0,"Comedy, Drama, Romance",2005,52164016.0
32619671.0,18292763.0,"Comedy, Romance",2005,50912434.0
24537621.0,26333492.0,"Action, Crime",2005,50871113.0
50633099.0,19104.0,"Drama, Romance, Comedy",2005,50652203.0
42071069.0,8534094.0,"Romance, Comedy",2005,50605163.0
28750530.0,20576875.0,"Crime, Drama",2005,49327405.0
13744960.0,33585001.0,"Comedy, Drama, Mystery, Romance",2005,47329961.0
31726995.0,15369211.0,"Romance, Comedy",2005,47096206.0
20700082.0,26374051.0,"Horror, Science Fiction",2005,47074133.0
30985352.0,15578609.0,"Drama, Crime, Music",2005,46563961.0
29550869.0,16650563.0,"Horror, Thriller, Drama, Mystery",2005,46201432.0
18801234.0,27316462.0,"Action, Thriller, Adventure, Crime",2005,46117696.0
22400154.0,22709407.0,Comedy,2005,45109561.0
21845719.0,21041000.0,"Comedy, Drama, Romance",2005,42886719.0
2080321.0,40500000.0,"Crime, Drama, Family",2005,42580321.0
39053061.0,2960817.0,"Drama, Comedy, Romance",2005,42013878.0
25514517.0,14930612.0,"Science Fiction, Action, Adventure, Thriller",2005,40445129.0
35428675.0,5013768.0,Comedy,2005,40442443.0
34137524.0,6201878.0,Documentary,2005,40339402.0
0.0,39287114.0,"War, History",2005,39287114.0
32751093.0,5990639.0,"Animation, Comedy, Romance, Science Fiction",2005,38741732.0
0.0,38573583.0,"Comedy, Drama",2005,38573583.0
19398532.0,18676786.0,"Comedy, Music",2005,38075318.0
11304403.0,26387241.0,"Adventure, Comedy, Drama, Romance",2005,37691644.0
36351350.0,894103.0,"Comedy, Romance",2005,37245453.0
0.0,37228626.0,"Family, Adventure, Animation, Fantasy, Action, Science Fiction",2005,37228626.0
0.0,36733286.0,"Crime, Drama, Mystery",2005,36733286.0
20040895.0,15253575.0,"Thriller, Action, Adventure, Crime, Drama",2005,35294470.0
0.0,34671042.0,"Romance, Drama, Music",2005,34671042.0
16621530.0,17635605.0,Documentary,2005,34257135.0
32868349.0,1384498.0,Comedy,2005,34252847.0
32647042.0,942385.0,"Family, Comedy, Drama",2005,33589427.0
15007991.0,18288466.0,"Action, Adventure, Horror, Thriller",2005,33296457.0
0.0,33284089.0,"Drama, Family",2005,33284089.0
0.0,33026616.0,Comedy,2005,33026616.0
10047674.0,22538734.0,"Horror, Thriller",2005,32586408.0
0.0,32104229.0,"Comedy, Crime",2005,32104229.0
0.0,31835989.0,"Comedy, Crime, Action, Romance",2005,31835989.0
0.0,31787130.0,"Comedy, Drama, War",2005,31787130.0
29077547.0,2593073.0,"Drama, Romance",2005,31670620.0
0.0,31090100.0,"Comedy, Romance",2005,31090100.0
669625.0,30256068.0,"Drama, TV Movie",2005,30925693.0
16188180.0,14574468.0,"Horror, Thriller",2005,30762648.0
22991379.0,7535130.0,"Comedy, Crime, Drama, Thriller",2005,30526509.0
19297522.0,10324200.0,"Horror, Comedy",2005,29621722.0
18761993.0,9475495.0,"Comedy, Drama",2005,28237488.0
11036366.0,16840051.0,"Comedy, Drama",2005,27876417.0
24402491.0,3243000.0,"Family, Drama, Comedy",2005,27645491.0
4283255.0,23327618.0,Drama,2005,27610873.0
12044087.0,15121494.0,"Action, Crime, Drama, Thriller",2005,27165581.0
7438000.0,19273924.0,"Animation, Family, Comedy",2005,26711924.0
139059.0,26040597.0,"Action, Thriller",2005,26179656.0
0.0,26146165.0,"War, Action, Drama, History",2005,26146165.0
0.0,25643184.0,Comedy,2005,25643184.0
10167.0,25449856.0,"Comedy, Drama, Romance",2005,25460023.0
18337722.0,6873453.0,Drama,2005,25211175.0
0.0,24873159.0,"Drama, Romance",2005,24873159.0
0.0,23941317.0,"Romance, Comedy",2005,23941317.0
211667.0,23622482.0,"Drama, Thriller",2005,23834149.0
326095.0,23401206.0,"Comedy, Drama, Romance",2005,23727301.0
22202809.0,1360918.0,"Crime, Drama, Music",2005,23563727.0
0.0,23248003.0,"Action, Crime",2005,23248003.0
10169202.0,12775300.0,"Action, Crime",2005,22944502.0
0.0,22632255.0,Drama,2005,22632255.0
0.0,22079820.0,"Romance, Comedy, Drama",2005,22079820.0
0.0,21762391.0,"Comedy, Crime",2005,21762391.0
19699706.0,1877918.0,"Comedy, Action",2005,21577624.0
0.0,21360942.0,"Drama, History",2005,21360942.0
6303762.0,14822463.0,"Drama, Fantasy, Mystery, Science Fiction, Thriller",2005,21126225.0
17044981.0,3856878.0,"Drama, Horror, Crime",2005,20901859.0
0.0,20865847.0,"Drama, Romance",2005,20865847.0
0.0,19806585.0,"Drama, War, Science Fiction, Thriller, Action, Adventure",2005,19806585.0
16535005.0,3235470.0,"Comedy, Drama, Family, Romance",2005,19770475.0
0.0,19286223.0,Comedy,2005,19286223.0
12482775.0,6643623.0,"Comedy, Drama",2005,19126398.0
0.0,18723952.0,"Animation, Mystery",2005,18723952.0
16124543.0,2513147.0,"Comedy, Romance",2005,18637690.0
8586392.0,10031892.0,Drama,2005,18618284.0
0.0,18612999.0,Drama,2005,18612999.0
1619466.0,16956302.0,Comedy,2005,18575768.0
0.0,18520000.0,"Mystery, Adventure, Action, Drama, History",2005,18520000.0
0.0,18318233.0,"Romance, Drama, Comedy, Music",2005,18318233.0
5128124.0,13169566.0,"Drama, Adventure, History",2005,18297690.0
1054361.0,16654794.0,"Drama, War, Romance, History",2005,17709155.0
0.0,17650142.0,"Romance, Drama",2005,17650142.0
0.0,17612135.0,Comedy,2005,17612135.0
17380866.0,120000.0,"Comedy, Drama, Family",2005,17500866.0
16809014.0,683000.0,"Comedy, Family",2005,17492014.0
0.0,17379776.0,"Animation, Drama, Adventure",2005,17379776.0
12594698.0,4752533.0,"Action, Comedy, Crime, Drama, Thriller",2005,17347231.0
0.0,16869261.0,"Action, Thriller, Drama",2005,16869261.0
3647381.0,12550443.0,"Mystery, Drama, Thriller",2005,16197824.0
0.0,15787492.0,"Comedy, Fantasy, Action",2005,15787492.0
4243756.0,11541392.0,"Comedy, Crime, Mystery",2005,15785148.0
15778152.0,0.0,"Drama, Music",2005,15778152.0
0.0,15508288.0,"Drama, History, Music",2005,15508288.0
15337393.0,93784.0,Drama,2005,15431177.0
9015303.0,6136441.0,"Drama, Adventure, Comedy",2005,15151744.0
0.0,14915208.0,"Comedy, Crime",2005,14915208.0
0.0,14648713.0,"Action, Science Fiction",2005,14648713.0
